,f,x,y
82,59.18898258551155,3.971234543415465,3.186261888944347
83,53.68117740531548,3.971234543415465,2.9289257761210057
84,48.09263701329881,3.971234543415465,2.6423248051168042
85,42.64615887923217,3.971234543415465,2.329322598096329
86,37.55887689896518,3.971234543415465,1.9930465696473558
87,33.03360495120445,3.971234543415465,1.636856678688071
88,29.250751348185812,3.971234543415465,1.264311856868217
89,26.36112652557672,3.971234543415465,0.8791344489004695
90,24.479930706316186,3.971234543415465,0.4851730201225208
91,23.682161231261432,3.971234543415465,0.08636390290438561
92,23.99962265187573,3.971234543415465,-0.31330813388345763
93,25.419658783126632,3.971234543415465,-0.7098496993634388
94,27.885657265644316,3.971234543415465,-1.0992986812924943
95,31.299306521839014,3.971234543415465,-1.4777638341779067
96,35.52451512825941,3.971234543415465,-1.8414636593159917
97,40.39283735118427,3.971234543415465,-2.1867641882771456
98,45.710188546464806,3.971234543415465,-2.510215292317172
99,51.264582701817176,3.971234543415465,-2.8085851549232204
100,56.834583650171815,3.971234543415465,-3.0788925630560953
101,62.19813303087224,3.971234543415465,-3.3184366944454813
102,67.14140305576878,3.971234543415465,-3.5248241033132994
103,71.46732114835942,3.971234543415465,-3.695992634892749
104,75.00342660551655,3.971234543415465,-3.8302320297970835
105,77.60874606148934,3.971234543415465,-3.926201012366061
106,79.17941365112912,3.971234543415465,-3.982940692248981
107,79.65281181416518,3.971234543415465,-3.999884145320098
108,79.01006765973153,3.971234543415465,-3.9768620781970863
109,77.27680536896898,3.971234543415465,-3.914104519764555
110,74.52212463978478,3.971234543415465,-3.812238522801472
111,70.85584589995378,3.971234543415465,-3.6722818986770696
112,66.42413211322148,3.971234543415465,-3.4956330477160913
113,61.40366172318328,3.971234543415465,-3.284056986844992
114,55.99458504127953,3.971234543415465,-3.0396677141262463
115,50.412544885489275,3.971234543415465,-2.764907086388511
116,44.880079581677464,3.971234543415465,-2.462520421000351
117,39.61775106280321,3.971234543415465,-2.13552906556658
118,34.835351760676154,3.971234543415465,-1.7872002096217263
119,30.72354084373835,3.971234543415465,-1.421014239952174
120,22.87941697213218,3.903589797322422,0.07999466677333232
121,23.659556662782734,3.903589797322422,0.4788488291556774
122,25.523973388480584,3.903589797322422,0.8729184923234771
123,28.398338737879367,3.903589797322422,1.2582662424644708
124,32.168060835082926,3.903589797322422,1.6310418122382804
125,36.68285275612176,3.903589797322422,1.9875205513749465
126,41.76272399435382,3.903589797322422,2.32414064214922
127,47.20515611397148,3.903589797322422,2.6375386878858924
128,52.793176520953295,3.903589797322422,2.924583318907583
129,58.30400847569101,3.903589797322422,3.182406480145464
130,63.51795249858509,3.903589797322422,3.4084320877974514
131,68.2271450949946,3.903589797322422,3.60040176870602
132,72.24384561681723,3.903589797322422,3.75639742527627
133,75.40792088967943,3.903589797322422,3.874860400473061
134,77.59322921726908,3.903589797322422,3.954607051406879
135,78.71264925270442,3.903589797322422,3.994840575902332
136,78.72155325170681,3.903589797322422,3.9951589738820963
137,77.61958623993422,3.903589797322422,3.955559064018806
138,75.45068016468804,3.903589797322422,3.8764365155218257
139,72.30130246680942,3.903589797322422,3.7585818947413
140,68.29700889667674,3.903589797322422,3.60317276609051
141,63.59743800265211,3.903589797322422,3.4117619262115055
142,58.38994684592676,3.903589797322422,3.186261888944347
143,52.882141665730686,3.903589797322422,2.9289257761210057
144,47.29360127371402,3.903589797322422,2.6423248051168042
145,41.84712313964737,3.903589797322422,2.329322598096329
146,36.759841159380386,3.903589797322422,1.9930465696473558
147,32.23456921161966,3.903589797322422,1.636856678688071
148,28.451715608601017,3.903589797322422,1.264311856868217
149,25.562090785991924,3.903589797322422,0.8791344489004695
150,23.68089496673139,3.903589797322422,0.4851730201225208
151,22.883125491676637,3.903589797322422,0.08636390290438561
152,23.200586912290934,3.903589797322422,-0.31330813388345763
153,24.620623043541837,3.903589797322422,-0.7098496993634388
154,27.08662152605952,3.903589797322422,-1.0992986812924943
155,30.50027078225422,3.903589797322422,-1.4777638341779067
156,34.725479388674614,3.903589797322422,-1.8414636593159917
157,39.593801611599474,3.903589797322422,-2.1867641882771456
158,44.91115280688001,3.903589797322422,-2.510215292317172
159,50.46554696223238,3.903589797322422,-2.8085851549232204
160,56.03554791058702,3.903589797322422,-3.0788925630560953
161,61.39909729128745,3.903589797322422,-3.3184366944454813
162,66.34236731618398,3.903589797322422,-3.5248241033132994
163,70.66828540877462,3.903589797322422,-3.695992634892749
164,74.20439086593177,3.903589797322422,-3.8302320297970835
165,76.80971032190455,3.903589797322422,-3.926201012366061
166,78.38037791154433,3.903589797322422,-3.982940692248981
167,78.85377607458038,3.903589797322422,-3.999884145320098
168,78.21103192014672,3.903589797322422,-3.9768620781970863
169,76.47776962938417,3.903589797322422,-3.914104519764555
170,73.7230889002,3.903589797322422,-3.812238522801472
171,70.05681016036898,3.903589797322422,-3.6722818986770696
172,65.62509637363667,3.903589797322422,-3.4956330477160913
173,60.60462598359849,3.903589797322422,-3.284056986844992
174,55.19554930169473,3.903589797322422,-3.0396677141262463
175,49.61350914590448,3.903589797322422,-2.764907086388511
176,44.08104384209267,3.903589797322422,-2.462520421000351
177,38.81871532321841,3.903589797322422,-2.13552906556658
178,34.03631602109136,3.903589797322422,-1.7872002096217263
179,29.924505104153553,3.903589797322422,-1.421014239952174
180,21.647546108104127,3.7969416723297633,0.07999466677333232
181,22.42768579875468,3.7969416723297633,0.4788488291556774
182,24.29210252445253,3.7969416723297633,0.8729184923234771
183,27.166467873851314,3.7969416723297633,1.2582662424644708
184,30.936189971054876,3.7969416723297633,1.6310418122382804
185,35.45098189209371,3.7969416723297633,1.9875205513749465
186,40.53085313032577,3.7969416723297633,2.32414064214922
187,45.97328524994343,3.7969416723297633,2.6375386878858924
188,51.56130565692524,3.7969416723297633,2.924583318907583
189,57.07213761166296,3.7969416723297633,3.182406480145464
190,62.286081634557036,3.7969416723297633,3.4084320877974514
191,66.99527423096654,3.7969416723297633,3.60040176870602
192,71.01197475278917,3.7969416723297633,3.75639742527627
193,74.17605002565138,3.7969416723297633,3.874860400473061
194,76.36135835324103,3.7969416723297633,3.954607051406879
195,77.48077838867637,3.7969416723297633,3.994840575902332
196,77.48968238767876,3.7969416723297633,3.9951589738820963
197,76.38771537590617,3.7969416723297633,3.955559064018806
198,74.21880930065998,3.7969416723297633,3.8764365155218257
199,71.06943160278136,3.7969416723297633,3.7585818947413
200,67.06513803264869,3.7969416723297633,3.60317276609051
201,62.36556713862406,3.7969416723297633,3.4117619262115055
202,57.158075981898705,3.7969416723297633,3.186261888944347
203,51.65027080170263,3.7969416723297633,2.9289257761210057
204,46.061730409685964,3.7969416723297633,2.6423248051168042
205,40.61525227561932,3.7969416723297633,2.329322598096329
206,35.52797029535233,3.7969416723297633,1.9930465696473558
207,31.002698347591608,3.7969416723297633,1.636856678688071
208,27.219844744572963,3.7969416723297633,1.264311856868217
209,24.33021992196387,3.7969416723297633,0.8791344489004695
210,22.449024102703337,3.7969416723297633,0.4851730201225208
211,21.651254627648584,3.7969416723297633,0.08636390290438561
212,21.96871604826288,3.7969416723297633,-0.31330813388345763
213,23.388752179513784,3.7969416723297633,-0.7098496993634388
214,25.854750662031467,3.7969416723297633,-1.0992986812924943
215,29.268399918226166,3.7969416723297633,-1.4777638341779067
216,33.49360852464656,3.7969416723297633,-1.8414636593159917
217,38.36193074757142,3.7969416723297633,-2.1867641882771456
218,43.67928194285196,3.7969416723297633,-2.510215292317172
219,49.23367609820433,3.7969416723297633,-2.8085851549232204
220,54.80367704655897,3.7969416723297633,-3.0788925630560953
221,60.16722642725939,3.7969416723297633,-3.3184366944454813
222,65.11049645215593,3.7969416723297633,-3.5248241033132994
223,69.43641454474657,3.7969416723297633,-3.695992634892749
224,72.97252000190372,3.7969416723297633,-3.8302320297970835
225,75.5778394578765,3.7969416723297633,-3.926201012366061
226,77.14850704751628,3.7969416723297633,-3.982940692248981
227,77.62190521055233,3.7969416723297633,-3.999884145320098
228,76.97916105611867,3.7969416723297633,-3.9768620781970863
229,75.24589876535612,3.7969416723297633,-3.914104519764555
230,72.49121803617194,3.7969416723297633,-3.812238522801472
231,68.82493929634093,3.7969416723297633,-3.6722818986770696
232,64.39322550960861,3.7969416723297633,-3.4956330477160913
233,59.372755119570435,3.7969416723297633,-3.284056986844992
234,53.96367843766668,3.7969416723297633,-3.0396677141262463
235,48.38163828187643,3.7969416723297633,-2.764907086388511
236,42.849172978064615,3.7969416723297633,-2.462520421000351
237,37.58684445919036,3.7969416723297633,-2.13552906556658
238,32.804445157063306,3.7969416723297633,-1.7872002096217263
239,28.6926342401255,3.7969416723297633,-1.421014239952174
240,20.031950923588315,3.652355761249233,0.07999466677333232
241,20.81209061423887,3.652355761249233,0.4788488291556774
242,22.67650733993672,3.652355761249233,0.8729184923234771
243,25.550872689335502,3.652355761249233,1.2582662424644708
244,29.320594786539065,3.652355761249233,1.6310418122382804
245,33.8353867075779,3.652355761249233,1.9875205513749465
246,38.915257945809955,3.652355761249233,2.32414064214922
247,44.35769006542762,3.652355761249233,2.6375386878858924
248,49.94571047240943,3.652355761249233,2.924583318907583
249,55.45654242714715,3.652355761249233,3.182406480145464
250,60.670486450041224,3.652355761249233,3.4084320877974514
251,65.37967904645072,3.652355761249233,3.60040176870602
252,69.39637956827336,3.652355761249233,3.75639742527627
253,72.56045484113557,3.652355761249233,3.874860400473061
254,74.74576316872523,3.652355761249233,3.954607051406879
255,75.86518320416056,3.652355761249233,3.994840575902332
256,75.87408720316296,3.652355761249233,3.9951589738820963
257,74.77212019139036,3.652355761249233,3.955559064018806
258,72.60321411614417,3.652355761249233,3.8764365155218257
259,69.45383641826555,3.652355761249233,3.7585818947413
260,65.44954284813288,3.652355761249233,3.60317276609051
261,60.74997195410825,3.652355761249233,3.4117619262115055
262,55.54248079738289,3.652355761249233,3.186261888944347
263,50.03467561718682,3.652355761249233,2.9289257761210057
264,44.44613522517015,3.652355761249233,2.6423248051168042
265,38.99965709110351,3.652355761249233,2.329322598096329
266,33.91237511083652,3.652355761249233,1.9930465696473558
267,29.387103163075796,3.652355761249233,1.636856678688071
268,25.604249560057152,3.652355761249233,1.264311856868217
269,22.71462473744806,3.652355761249233,0.8791344489004695
270,20.833428918187526,3.652355761249233,0.4851730201225208
271,20.035659443132772,3.652355761249233,0.08636390290438561
272,20.35312086374707,3.652355761249233,-0.31330813388345763
273,21.773156994997972,3.652355761249233,-0.7098496993634388
274,24.239155477515656,3.652355761249233,-1.0992986812924943
275,27.652804733710354,3.652355761249233,-1.4777638341779067
276,31.878013340130746,3.652355761249233,-1.8414636593159917
277,36.74633556305561,3.652355761249233,-2.1867641882771456
278,42.06368675833615,3.652355761249233,-2.510215292317172
279,47.618080913688516,3.652355761249233,-2.8085851549232204
280,53.188081862043155,3.652355761249233,-3.0788925630560953
281,58.55163124274358,3.652355761249233,-3.3184366944454813
282,63.49490126764012,3.652355761249233,-3.5248241033132994
283,67.82081936023076,3.652355761249233,-3.695992634892749
284,71.35692481738789,3.652355761249233,-3.8302320297970835
285,73.96224427336068,3.652355761249233,-3.926201012366061
286,75.53291186300046,3.652355761249233,-3.982940692248981
287,76.00631002603652,3.652355761249233,-3.999884145320098
288,75.36356587160287,3.652355761249233,-3.9768620781970863
289,73.63030358084032,3.652355761249233,-3.914104519764555
290,70.87562285165612,3.652355761249233,-3.812238522801472
291,67.20934411182512,3.652355761249233,-3.6722818986770696
292,62.77763032509281,3.652355761249233,-3.4956330477160913
293,57.757159935054624,3.652355761249233,-3.284056986844992
294,52.34808325315087,3.652355761249233,-3.0396677141262463
295,46.766043097360615,3.652355761249233,-2.764907086388511
296,41.233577793548804,3.652355761249233,-2.462520421000351
297,35.97124927467455,3.652355761249233,-2.13552906556658
298,31.188849972547494,3.652355761249233,-1.7872002096217263
299,27.07703905560969,3.652355761249233,-1.421014239952174
300,18.097040100285962,3.4712767187106,0.07999466677333232
301,18.877179790936516,3.4712767187106,0.4788488291556774
302,20.741596516634367,3.4712767187106,0.8729184923234771
303,23.61596186603315,3.4712767187106,1.2582662424644708
304,27.385683963236712,3.4712767187106,1.6310418122382804
305,31.900475884275544,3.4712767187106,1.9875205513749465
306,36.9803471225076,3.4712767187106,2.32414064214922
307,42.422779242125266,3.4712767187106,2.6375386878858924
308,48.01079964910708,3.4712767187106,2.924583318907583
309,53.521631603844796,3.4712767187106,3.182406480145464
310,58.73557562673887,3.4712767187106,3.4084320877974514
311,63.44476822314837,3.4712767187106,3.60040176870602
312,67.461468744971,3.4712767187106,3.75639742527627
313,70.62554401783322,3.4712767187106,3.874860400473061
314,72.81085234542287,3.4712767187106,3.954607051406879
315,73.93027238085821,3.4712767187106,3.994840575902332
316,73.9391763798606,3.4712767187106,3.9951589738820963
317,72.837209368088,3.4712767187106,3.955559064018806
318,70.66830329284181,3.4712767187106,3.8764365155218257
319,67.5189255949632,3.4712767187106,3.7585818947413
320,63.514632024830526,3.4712767187106,3.60317276609051
321,58.815061130805894,3.4712767187106,3.4117619262115055
322,53.60756997408054,3.4712767187106,3.186261888944347
323,48.09976479388447,3.4712767187106,2.9289257761210057
324,42.51122440186779,3.4712767187106,2.6423248051168042
325,37.064746267801155,3.4712767187106,2.329322598096329
326,31.97746428753417,3.4712767187106,1.9930465696473558
327,27.452192339773443,3.4712767187106,1.636856678688071
328,23.6693387367548,3.4712767187106,1.264311856868217
329,20.779713914145706,3.4712767187106,0.8791344489004695
330,18.898518094885173,3.4712767187106,0.4851730201225208
331,18.10074861983042,3.4712767187106,0.08636390290438561
332,18.418210040444716,3.4712767187106,-0.31330813388345763
333,19.83824617169562,3.4712767187106,-0.7098496993634388
334,22.304244654213303,3.4712767187106,-1.0992986812924943
335,25.717893910408,3.4712767187106,-1.4777638341779067
336,29.943102516828393,3.4712767187106,-1.8414636593159917
337,34.81142473975326,3.4712767187106,-2.1867641882771456
338,40.12877593503379,3.4712767187106,-2.510215292317172
339,45.683170090386156,3.4712767187106,-2.8085851549232204
340,51.2531710387408,3.4712767187106,-3.0788925630560953
341,56.61672041944123,3.4712767187106,-3.3184366944454813
342,61.559990444337764,3.4712767187106,-3.5248241033132994
343,65.88590853692841,3.4712767187106,-3.695992634892749
344,69.42201399408555,3.4712767187106,-3.8302320297970835
345,72.02733345005834,3.4712767187106,-3.926201012366061
346,73.59800103969812,3.4712767187106,-3.982940692248981
347,74.07139920273417,3.4712767187106,-3.999884145320098
348,73.42865504830051,3.4712767187106,-3.9768620781970863
349,71.69539275753796,3.4712767187106,-3.914104519764555
350,68.94071202835377,3.4712767187106,-3.812238522801472
351,65.27443328852277,3.4712767187106,-3.6722818986770696
352,60.842719501790455,3.4712767187106,-3.4956330477160913
353,55.82224911175227,3.4712767187106,-3.284056986844992
354,50.413172429848515,3.4712767187106,-3.0396677141262463
355,44.83113227405826,3.4712767187106,-2.764907086388511
356,39.29866697024646,3.4712767187106,-2.462520421000351
357,34.036338451372195,3.4712767187106,-2.13552906556658
358,29.25393914924514,3.4712767187106,-1.7872002096217263
359,25.142128232307336,3.4712767187106,-1.421014239952174
360,15.919952426757934,3.255513826650136,0.07999466677333232
361,16.700092117408488,3.255513826650136,0.4788488291556774
362,18.56450884310634,3.255513826650136,0.8729184923234771
363,21.43887419250512,3.255513826650136,1.2582662424644708
364,25.208596289708684,3.255513826650136,1.6310418122382804
365,29.723388210747515,3.255513826650136,1.9875205513749465
366,34.803259448979574,3.255513826650136,2.32414064214922
367,40.24569156859724,3.255513826650136,2.6375386878858924
368,45.83371197557905,3.255513826650136,2.924583318907583
369,51.34454393031677,3.255513826650136,3.182406480145464
370,56.55848795321084,3.255513826650136,3.4084320877974514
371,61.267680549620344,3.255513826650136,3.60040176870602
372,65.28438107144298,3.255513826650136,3.75639742527627
373,68.44845634430519,3.255513826650136,3.874860400473061
374,70.63376467189485,3.255513826650136,3.954607051406879
375,71.75318470733018,3.255513826650136,3.994840575902332
376,71.76208870633258,3.255513826650136,3.9951589738820963
377,70.66012169455998,3.255513826650136,3.955559064018806
378,68.49121561931379,3.255513826650136,3.8764365155218257
379,65.34183792143517,3.255513826650136,3.7585818947413
380,61.3375443513025,3.255513826650136,3.60317276609051
381,56.637973457277866,3.255513826650136,3.4117619262115055
382,51.43048230055251,3.255513826650136,3.186261888944347
383,45.92267712035644,3.255513826650136,2.9289257761210057
384,40.33413672833977,3.255513826650136,2.6423248051168042
385,34.88765859427313,3.255513826650136,2.329322598096329
386,29.80037661400614,3.255513826650136,1.9930465696473558
387,25.275104666245415,3.255513826650136,1.636856678688071
388,21.49225106322677,3.255513826650136,1.264311856868217
389,18.602626240617678,3.255513826650136,0.8791344489004695
390,16.721430421357145,3.255513826650136,0.4851730201225208
391,15.92366094630239,3.255513826650136,0.08636390290438561
392,16.241122366916688,3.255513826650136,-0.31330813388345763
393,17.66115849816759,3.255513826650136,-0.7098496993634388
394,20.127156980685275,3.255513826650136,-1.0992986812924943
395,23.540806236879973,3.255513826650136,-1.4777638341779067
396,27.766014843300365,3.255513826650136,-1.8414636593159917
397,32.63433706622523,3.255513826650136,-2.1867641882771456
398,37.951688261505765,3.255513826650136,-2.510215292317172
399,43.506082416858135,3.255513826650136,-2.8085851549232204
400,49.076083365212774,3.255513826650136,-3.0788925630560953
401,54.4396327459132,3.255513826650136,-3.3184366944454813
402,59.382902770809736,3.255513826650136,-3.5248241033132994
403,63.708820863400376,3.255513826650136,-3.695992634892749
404,67.24492632055751,3.255513826650136,-3.8302320297970835
405,69.8502457765303,3.255513826650136,-3.926201012366061
406,71.42091336617008,3.255513826650136,-3.982940692248981
407,71.89431152920613,3.255513826650136,-3.999884145320098
408,71.25156737477249,3.255513826650136,-3.9768620781970863
409,69.51830508400994,3.255513826650136,-3.914104519764555
410,66.76362435482574,3.255513826650136,-3.812238522801472
411,63.09734561499474,3.255513826650136,-3.6722818986770696
412,58.66563182826243,3.255513826650136,-3.4956330477160913
413,53.64516143822424,3.255513826650136,-3.284056986844992
414,48.23608475632049,3.255513826650136,-3.0396677141262463
415,42.654044600530234,3.255513826650136,-2.764907086388511
416,37.12157929671842,3.255513826650136,-2.462520421000351
417,31.859250777844167,3.255513826650136,-2.13552906556658
418,27.076851475717113,3.255513826650136,-1.7872002096217263
419,22.965040558779307,3.255513826650136,-1.421014239952174
420,13.587481518350366,3.00722291656358,0.07999466677333232
421,14.367621209000918,3.00722291656358,0.4788488291556774
422,16.23203793469877,3.00722291656358,0.8729184923234771
423,19.106403284097553,3.00722291656358,1.2582662424644708
424,22.876125381301115,3.00722291656358,1.6310418122382804
425,27.390917302339947,3.00722291656358,1.9875205513749465
426,32.470788540572,3.00722291656358,2.32414064214922
427,37.913220660189666,3.00722291656358,2.6375386878858924
428,43.50124106717148,3.00722291656358,2.924583318907583
429,49.0120730219092,3.00722291656358,3.182406480145464
430,54.22601704480327,3.00722291656358,3.4084320877974514
431,58.93520964121278,3.00722291656358,3.60040176870602
432,62.95191016303541,3.00722291656358,3.75639742527627
433,66.11598543589761,3.00722291656358,3.874860400473061
434,68.30129376348728,3.00722291656358,3.954607051406879
435,69.4207137989226,3.00722291656358,3.994840575902332
436,69.429617797925,3.00722291656358,3.9951589738820963
437,68.3276507861524,3.00722291656358,3.955559064018806
438,66.15874471090622,3.00722291656358,3.8764365155218257
439,63.0093670130276,3.00722291656358,3.7585818947413
440,59.005073442894926,3.00722291656358,3.60317276609051
441,54.305502548870294,3.00722291656358,3.4117619262115055
442,49.09801139214494,3.00722291656358,3.186261888944347
443,43.59020621194887,3.00722291656358,2.9289257761210057
444,38.0016658199322,3.00722291656358,2.6423248051168042
445,32.55518768586556,3.00722291656358,2.329322598096329
446,27.46790570559857,3.00722291656358,1.9930465696473558
447,22.942633757837847,3.00722291656358,1.636856678688071
448,19.159780154819202,3.00722291656358,1.264311856868217
449,16.27015533221011,3.00722291656358,0.8791344489004695
450,14.388959512949576,3.00722291656358,0.4851730201225208
451,13.59119003789482,3.00722291656358,0.08636390290438561
452,13.908651458509118,3.00722291656358,-0.31330813388345763
453,15.328687589760023,3.00722291656358,-0.7098496993634388
454,17.794686072277706,3.00722291656358,-1.0992986812924943
455,21.208335328472405,3.00722291656358,-1.4777638341779067
456,25.433543934892796,3.00722291656358,-1.8414636593159917
457,30.30186615781766,3.00722291656358,-2.1867641882771456
458,35.61921735309819,3.00722291656358,-2.510215292317172
459,41.17361150845056,3.00722291656358,-2.8085851549232204
460,46.74361245680521,3.00722291656358,-3.0788925630560953
461,52.10716183750563,3.00722291656358,-3.3184366944454813
462,57.050431862402164,3.00722291656358,-3.5248241033132994
463,61.376349954992804,3.00722291656358,-3.695992634892749
464,64.91245541214995,3.00722291656358,-3.8302320297970835
465,67.51777486812273,3.00722291656358,-3.926201012366061
466,69.08844245776251,3.00722291656358,-3.982940692248981
467,69.56184062079856,3.00722291656358,-3.999884145320098
468,68.91909646636492,3.00722291656358,-3.9768620781970863
469,67.18583417560237,3.00722291656358,-3.914104519764555
470,64.43115344641818,3.00722291656358,-3.812238522801472
471,60.764874706587165,3.00722291656358,-3.6722818986770696
472,56.33316091985486,3.00722291656358,-3.4956330477160913
473,51.31269052981668,3.00722291656358,-3.284056986844992
474,45.90361384791292,3.00722291656358,-3.0396677141262463
475,40.32157369212267,3.00722291656358,-2.764907086388511
476,34.78910838831086,3.00722291656358,-2.462520421000351
477,29.526779869436595,3.00722291656358,-2.13552906556658
478,24.74438056730955,3.00722291656358,-1.7872002096217263
479,20.63256965037174,3.00722291656358,-1.421014239952174
480,11.192615629643878,2.728884829150455,0.07999466677333232
481,11.97275532029443,2.728884829150455,0.4788488291556774
482,13.837172045992283,2.728884829150455,0.8729184923234771
483,16.711537395391066,2.728884829150455,1.2582662424644708
484,20.481259492594628,2.728884829150455,1.6310418122382804
485,24.99605141363346,2.728884829150455,1.9875205513749465
486,30.07592265186552,2.728884829150455,2.32414064214922
487,35.51835477148318,2.728884829150455,2.6375386878858924
488,41.106375178464994,2.728884829150455,2.924583318907583
489,46.61720713320271,2.728884829150455,3.182406480145464
490,51.83115115609679,2.728884829150455,3.4084320877974514
491,56.54034375250629,2.728884829150455,3.60040176870602
492,60.55704427432892,2.728884829150455,3.75639742527627
493,63.72111954719113,2.728884829150455,3.874860400473061
494,65.90642787478079,2.728884829150455,3.954607051406879
495,67.02584791021613,2.728884829150455,3.994840575902332
496,67.03475190921851,2.728884829150455,3.9951589738820963
497,65.93278489744591,2.728884829150455,3.955559064018806
498,63.763878822199736,2.728884829150455,3.8764365155218257
499,60.614501124321116,2.728884829150455,3.7585818947413
500,56.61020755418844,2.728884829150455,3.60317276609051
501,51.91063666016381,2.728884829150455,3.4117619262115055
502,46.703145503438456,2.728884829150455,3.186261888944347
503,41.195340323242384,2.728884829150455,2.9289257761210057
504,35.60679993122571,2.728884829150455,2.6423248051168042
505,30.16032179715907,2.728884829150455,2.329322598096329
506,25.073039816892084,2.728884829150455,1.9930465696473558
507,20.54776786913136,2.728884829150455,1.636856678688071
508,16.764914266112715,2.728884829150455,1.264311856868217
509,13.875289443503624,2.728884829150455,0.8791344489004695
510,11.994093624243089,2.728884829150455,0.4851730201225208
511,11.196324149188333,2.728884829150455,0.08636390290438561
512,11.51378556980263,2.728884829150455,-0.31330813388345763
513,12.933821701053535,2.728884829150455,-0.7098496993634388
514,15.399820183571219,2.728884829150455,-1.0992986812924943
515,18.813469439765917,2.728884829150455,-1.4777638341779067
