,t,x
112,1.12,-0.13155112714862788
113,1.1300000000000001,-0.10867292826077118
114,1.1400000000000001,-0.08584668157180969
115,1.1500000000000001,-0.06310877295535812
116,1.16,-0.04049508342487356
117,1.17,-0.01804093614886892
118,1.18,0.0042189551048028
119,1.19,0.026250536026473464
120,1.2,0.0480204602579667
121,1.21,0.06949613625885569
122,1.22,0.09064577248609272
123,1.23,0.11143842083075187
124,1.24,0.13184401825900297
125,1.25,0.15183342660786525
126,1.26,0.1713784704897634
127,1.27,0.19045197326342458
128,1.28,0.2090277910322022
129,1.29,0.22708084463449077
130,1.3,0.244587149594491
131,1.31,0.2615238440052002
132,1.32,0.277869214319124
133,1.33,0.29360271902583324
134,1.34,0.30870501019911245
135,1.35,0.32315795290006316
136,1.36,0.3369446424261271
137,1.37,0.3500494193995771
138,1.3800000000000001,0.3624578826925782
139,1.3900000000000001,0.3741569001894521
140,1.4000000000000001,0.38513461739026394
141,1.41,0.3953804638633029
142,1.42,0.40488515755742854
143,1.43,0.41364070698860333
144,1.44,0.4216404113182337
145,1.45,0.42887885834416506
146,1.46,0.43535192042835097
147,1.47,0.4410567483883089
148,1.48,0.44599176338249996
149,1.49,0.450156646822712
150,1.5,0.4535523283493853
151,1.51,0.4561809719085964
152,1.52,0.4580459599720963
153,1.53,0.45915187594439305
154,1.54,0.4595044848033584
155,1.55,0.4591107120232345
156,1.56,0.4579786208312049
157,1.57,0.4561173878508808
158,1.58,0.4535372771881294
159,1.59,0.4502496130166385
160,1.6,0.4462667507224655
161,1.61,0.4416020466685596
162,1.62,0.4362698266418691
163,1.6300000000000001,0.43028535304715415
164,1.6400000000000001,0.4236647909130128
165,1.6500000000000001,0.4164251727768952
166,1.6600000000000001,0.4085843625170319
167,1.67,0.4001610182002246
168,1.68,0.39117455401535733
169,1.69,0.3816451013632659
170,1.7,0.37159346917426433
171,1.71,0.36104110352516866
172,1.72,0.3500100466280739
173,1.73,0.33852289526343776
174,1.74,0.32660275873020106
175,1.75,0.31427321638573047
176,1.76,0.3015582748483121
177,1.77,0.28848232493473996
178,1.78,0.27507009840525704
179,1.79,0.26134662458769253
180,1.8,0.24733718695212492
181,1.81,0.23306727970676572
182,1.82,0.2185625644850254
183,1.83,0.20384882719287648
184,1.84,0.18895193508468308
185,1.85,0.17389779413461876
186,1.86,0.15871230676964782
187,1.87,0.14342133002880583
188,1.8800000000000001,0.1280506342121793
189,1.8900000000000001,0.11262586208156498
190,1.9000000000000001,0.0971724886732781
191,1.9100000000000001,0.08171578178198872
192,1.92,0.06628076317279508
193,1.93,0.05089217057699317
194,1.94,0.03557442052519103
195,1.95,0.02035157206951581
196,1.96,0.0052472914447221596
197,1.97,-0.009715182284010752
198,1.98,-0.02451307054087422
199,1.99,-0.03912408748322214
200,2.0,-0.053526471127938714
201,2.0100000000000002,-0.06769901332117902
202,2.02,-0.08162108851453748
203,2.0300000000000002,-0.09527268131300527
204,2.04,-0.10863441276238832
205,2.05,-0.12168756534624671
206,2.06,-0.13441410666476938
207,2.07,-0.14679671177042347
208,2.08,-0.15881878413764006
209,2.09,-0.17046447524621183
210,2.1,-0.18171870276055424
211,2.11,-0.1925671672893935
212,2.12,-0.20299636771292826
213,2.13,-0.21299361506692402
214,2.14,-0.22254704497566719
215,2.15,-0.23164562862810448
216,2.16,-0.24027918229393078
217,2.17,-0.24843837537875665
218,2.18,-0.25611473701988113
219,2.19,-0.26330066122651585
220,2.2,-0.2699894105706451
221,2.21,-0.276175118436965
222,2.22,-0.2818527898426126
223,2.23,-0.28701830083957963
224,2.24,-0.29166839651489057
225,2.25,-0.2958006876057197
226,2.2600000000000002,-0.29941364574871143
227,2.27,-0.30250659738476443
228,2.2800000000000002,-0.30507971634252046
229,2.29,-0.30713401512568844
230,2.3000000000000003,-0.3086713349311913
231,2.31,-0.3096943344268983
232,2.32,-0.3102064773194304
233,2.33,-0.3102120187441743
234,2.34,-0.3097159905112299
235,2.35,-0.3087241852425252
236,2.36,-0.30724313943677856
237,2.37,-0.30528011550035383
238,2.38,-0.3028430827833497
239,2.39,-0.2999406976614777
240,2.4,-0.29658228270542825
241,2.41,-0.2927778049804762
242,2.42,-0.2885378535200685
243,2.43,-0.28387361601802474
244,2.44,-0.27879685478481325
245,2.45,-0.27331988201408985
246,2.46,-0.26745553440635594
247,2.47,-0.2612171471971491
248,2.48,-0.25461852763769
249,2.49,-0.2476739279762956
250,2.5,-0.2403980179892181
251,2.5100000000000002,-0.2328058571097912
252,2.52,-0.22491286620494896
253,2.5300000000000002,-0.21673479904824403
254,2.54,-0.20828771353851538
255,2.5500000000000003,-0.19958794271325497
256,2.56,-0.19065206560559017
257,2.57,-0.1814968779935412
258,2.58,-0.17213936308992486
259,2.59,-0.16259666222087554
260,2.6,-0.15288604554049676
261,2.61,-0.14302488282863893
262,2.62,-0.1330306144181743
263,2.63,-0.12292072229749507
264,2.64,-0.11271270143319584
265,2.65,-0.10242403135712562
266,2.66,-0.09207214806109919
267,2.67,-0.08167441624165846
268,2.68,-0.07124810193625775
269,2.69,-0.06081034559123132
270,2.7,-0.05037813560077271
271,2.71,-0.039968282355033136
272,2.72,-0.029597392834214552
273,2.73,-0.019281845784312267
274,2.74,-0.009037767508838217
275,2.75,0.0011189916904526403
276,2.7600000000000002,0.011172880392217106
277,2.77,0.02110866822333001
278,2.7800000000000002,0.030911467287091033
279,2.79,0.04056675282453442
280,2.8000000000000003,0.05006038308308354
281,2.81,0.059378618368302306
282,2.82,0.06850813925608411
283,2.83,0.07743606394417839
284,2.84,0.08614996472357099
285,2.85,0.09463788355185038
286,2.86,0.10288834671230863
287,2.87,0.11089037854418665
288,2.88,0.11863351423109679
289,2.89,0.12610781163633072
290,2.9,0.13330386217539117
291,2.91,0.14021280071776063
292,2.92,0.14682631451154768
293,2.93,0.15313665112631578
294,2.94,0.15913662541101214
295,2.95,0.16481962546555803
296,2.96,0.1701796176262509
297,2.97,0.17521115046674043
298,2.98,0.17990935781789694
299,2.99,0.1842699608114596
300,3.0,0.18828926895386747
301,3.0100000000000002,0.19196418023819342
302,3.02,0.19529218030356504
303,3.0300000000000002,0.19827134065291446
304,3.04,0.2009003159413037
305,3.0500000000000003,0.20317834034846133
306,3.06,0.2051052230505035
307,3.0700000000000003,0.20668134280712674
308,3.08,0.20790764168182174
309,3.09,0.20878561791388917
310,3.1,0.20931731796221972
311,3.11,0.20950532774194242
312,3.12,0.2093527630761404
313,3.13,0.20886325938588007
314,3.14,0.20804096064280117
315,3.15,0.2068905076094652
316,3.16,0.20541702539356074
317,3.17,0.20362611034291445
318,3.18,0.20152381630905197
319,3.19,0.19911664030780155
320,3.2,0.19641150760611903
321,3.21,0.19341575626495724
322,3.22,0.190137121168577
323,3.23,0.1865837175712339
324,3.24,0.18276402419263832
325,3.25,0.1786868658940123
326,3.2600000000000002,0.17436139596691883
327,3.27,0.16979707806735528
328,3.2800000000000002,0.1650036678278418
329,3.29,0.1599911941804418
330,3.3000000000000003,0.15476994042378003
331,3.31,0.14935042506721954
332,3.3200000000000003,0.14374338248537813
333,3.33,0.1379597434161533
334,3.34,0.13201061533533423
335,3.35,0.12590726274076314
336,3.36,0.11966108737881748
337,3.37,0.11328360844575208
338,3.38,0.10678644279616574
339,3.39,0.1001812851905103
340,3.4,0.0934798886131952
341,3.41,0.08669404469239639
342,3.42,0.07983556425222096
343,3.43,0.07291625802734271
344,3.44,0.06594791756967962
345,3.45,0.05894229637606061
346,3.46,0.05191109126520311
347,3.47,0.04486592403161839
348,3.48,0.03781832340335892
349,3.49,0.030779707329743108
350,3.5,0.023761365624419255
351,3.5100000000000002,0.01677444298828364
352,3.52,0.009829922435929755
353,3.5300000000000002,0.0029386091483976145
354,3.54,-0.00388888522590363
355,3.5500000000000003,-0.010642157801188629
356,3.56,-0.01731102919523997
357,3.5700000000000003,-0.02388555776234781
358,3.58,-0.03035605330028011
359,3.59,-0.03671309021436615
360,3.6,-0.04294752012280576
361,3.61,-0.04905048388838842
362,3.62,-0.05501342306288053
363,3.63,-0.06082809073141635
364,3.64,-0.06648656174533898
365,3.65,-0.07198124233302466
366,3.66,-0.07730487907935031
367,3.67,-0.08245056726556124
368,3.68,-0.0874117585624281
369,3.69,-0.09218226807068308
370,3.7,-0.09675628070385513
371,3.71,-0.10112835690972119
372,3.72,-0.1052934377277117
373,3.73,-0.10924684918069477
374,3.74,-0.11298430600066812
375,3.75,-0.11650191468895744
376,3.7600000000000002,-0.11979617591260118
377,3.77,-0.12286398623964727
378,3.7800000000000002,-0.12570263921713945
379,3.79,-0.12830982579658565
380,3.8000000000000003,-0.13068363411271833
381,3.81,-0.13282254862233447
382,3.8200000000000003,-0.13472544861097924
383,3.83,-0.13639160607617337
384,3.84,-0.13782068299681385
385,3.85,-0.13901272799926695
386,3.86,-0.1399681724315482
387,3.87,-0.14068782585782552
388,3.88,-0.14117287098629666
389,3.89,-0.14142485804428012
390,3.9,-0.1414456986151122
391,3.91,-0.14123765895217022
392,3.92,-0.1408033527860333
393,3.93,-0.14014573364145225
394,3.94,-0.13926808668142782
395,3.95,-0.13817402009628732
396,3.96,-0.1368674560562091
397,3.97,-0.13535262124616418
398,3.98,-0.1336340370027342
399,3.99,-0.13171650907270974
400,4.0,-0.1296051170137926
401,4.01,-0.1273052032580963
402,4.0200000000000005,-0.12482236185948259
403,4.03,-0.1221624269460716
404,4.04,-0.11933146089952579
405,4.05,-0.1163357422829402
406,4.0600000000000005,-0.1131817535393541
407,4.07,-0.10987616848305688
408,4.08,-0.10642583960596799
409,4.09,-0.10283778522145824
410,4.1,-0.0991191764680101
411,4.11,-0.09527732419512391
412,4.12,-0.09131966575384473
413,4.13,-0.08725375171420938
414,4.14,-0.0830872325318212
415,4.15,-0.07882784518560931
416,4.16,-0.0744833998086658
417,4.17,-0.07006176633383736
418,4.18,-0.0655708611755221
419,4.19,-0.061018633968836444
420,4.2,-0.05641305438702457
421,4.21,-0.051762099057637435
422,4.22,-0.04707373859765916
423,4.23,-0.042355924787350785
424,4.24,-0.03761657790217193
425,4.25,-0.03286357422168102
426,4.26,-0.028104733733855646
427,4.2700000000000005,-0.02334780805276017
428,4.28,-0.018600468566975902
429,4.29,-0.01387029483565146
430,4.3,-0.009164763248477585
431,4.3100000000000005,-0.004491235965286902
432,4.32,0.00014304984961752097
433,4.33,0.004730992483939374
434,4.34,0.00926563581083552
435,4.3500000000000005,0.013740179086169858
436,4.36,0.018147986397075905
437,4.37,0.02248259575002863
438,4.38,0.02673772778731206
439,4.39,0.030907294121494316
440,4.4,0.034985405278234856
441,4.41,0.03896637823847808
442,4.42,0.04284474357183191
443,4.43,0.04661525215365908
444,4.44,0.050272881459169895
445,4.45,0.05381284142854562
446,4.46,0.05723057989788394
447,4.47,0.0605217875915
448,4.48,0.06368240267188202
449,4.49,0.06670861484434308
450,4.5,0.06959686901416887
451,4.51,0.07234386849479578
452,4.5200000000000005,0.07494657776630477
453,4.53,0.07740222478424258
454,4.54,0.07970830283951576
455,4.55,0.08186257197081295
456,4.5600000000000005,0.08386305993172807
457,4.57,0.08570806271544913
458,4.58,0.0873961446405698
459,4.59,0.08892613800224804
460,4.6000000000000005,0.09029714229360365
461,4.61,0.09150852300288805
462,4.62,0.09255990999259346
463,4.63,0.09345119546727985
464,4.64,0.094182531537499
465,4.65,0.09475432738777212
466,4.66,0.09516724605713912
467,4.67,0.09542220084134054
468,4.68,0.09552035132621146
469,4.69,0.09546309906237165
470,4.7,0.09525208289177241
471,4.71,0.09488917393712043
472,4.72,0.09437647026563317
473,4.73,0.09371629123899348
474,4.74,0.09291117156176033
475,4.75,0.0919638550408571
476,4.76,0.09087728806910232
477,4.7700000000000005,0.08965461284606269
478,4.78,0.0882991603498031
479,4.79,0.08681444307337262
480,4.8,0.08520414754011255
481,4.8100000000000005,0.08347212661208604
482,4.82,0.08162239160612385
483,4.83,0.07965910423214409
484,4.84,0.0775865683685507
485,4.8500000000000005,0.07540922168962559
486,4.86,0.07313162715992541
487,4.87,0.07075846441075363
488,4.88,0.06829452101382719
489,4.89,0.06574468366726502
490,4.9,0.06311392930902153
491,4.91,0.06040731617285481
492,4.92,0.05762997480185763
493,4.93,0.0547870990345062
494,4.94,0.051883936978069464
495,4.95,0.04892578198410035
496,4.96,0.04591796364057429
497,4.97,0.04286583879507705
498,4.98,0.039774782623241856
499,4.99,0.036650179756427856
